displayName,__typename,TxCodeGroup.groupName,TxCodePrice.supplyPrice,TxCodePrice.taxItemType
퓨리나 캣 팬시피스트 캔 클래식 치킨 85g,TxCode,Z사료/보조제,2182,1
퓨리나 캣 팬시피스트 캔 청키치킨 85g,TxCode,Z사료/보조제,2182,1
퓨리나 캣 팬시피스트 캔 칠면조 85g,TxCode,Z사료/보조제,2182,1
퓨리나 캣 팬시피스트 캔 하트앤리버 85g,TxCode,Z사료/보조제,2182,1
로얄캐닌 캣 가스트로인테스티널 화이버 리스폰스 2kg,TxCode,Z사료/보조제,41364,1
퓨리나 독 덴탈라이프 소형견 193g,TxCode,Z사료/보조제,11364,1
로얄캐닌 캣 헤파틱 2kg,TxCode,Z사료/보조제,35000,1
로얄캐닌 캣 얼리 레날 400g ,TxCode,Z사료/보조제,8182,1
퓨리나 독 덴탈라이프 중형견 198g,TxCode,Z사료/보조제,11364,1
로얄캐닌 캣 얼리 레날 85g,TxCode,Z사료/보조제,2546,1
로얄캐닌 캣 레날 스페셜 2kg,TxCode,Z사료/보조제,35000,1
퓨리나 캣 덴탈라이프 살몬 51g,TxCode,Z사료/보조제,4819,1
로얄캐닌 캣 레날 스페셜 4kg,TxCode,Z사료/보조제,58182,1
퓨리나 캣 덴탈라이프 치킨 51g,TxCode,Z사료/보조제,4819,1
로얄캐닌 캣 레날 셀렉트 2kg,TxCode,Z사료/보조제,35000,1
퓨리나 캣 파티믹스 오리지날 60g,TxCode,Z사료/보조제,3910,1
퓨리나 캣 파티믹스 믹스그릴 60g ,TxCode,Z사료/보조제,4819,1
퓨리나 캣 파티믹스 비치사이드 60g,TxCode,Z사료/보조제,3910,1
퓨리나 캣 파티믹스 치즈크레이지 60g,TxCode,Z사료/보조제,3910,1
퓨리나 캣 파티믹스 피크닉 60g,TxCode,Z사료/보조제,3910,1
퓨리나 캣 파티믹스 캘리포니아 60g,TxCode,Z사료/보조제,3910,1
퓨리나 캣 파티믹스 치킨 그레이비 60g,TxCode,Z사료/보조제,3910,1
퓨리나 캣 파티믹스 네추럴치킨 60g,TxCode,Z사료/보조제,4091,1
퓨리나 캣 파티믹스 네추럴연어 60g,TxCode,Z사료/보조제,4091,1
퓨리나 캣 파티믹스 네추럴참치 60g,TxCode,Z사료/보조제,4091,1
퓨리나 독 캥거루 트레이닝 트릿 180g,TxCode,Z사료/보조제,18182,1
퓨리나 독 캥거루 저키 스트립 100g,TxCode,Z사료/보조제,15455,1
퓨리나 독 캥거루 내추럴스킨본 115g,TxCode,Z사료/보조제,12728,1
로얄캐닌 캣 레날 로프 인 파우치 85g,TxCode,Z사료/보조제,2546,1
로얄캐닌 캣 레날 로프 인 파우치 위드 피시 85g,TxCode,Z사료/보조제,2546,1
로얄캐닌 캣 레날 로프 인 파우치 위드 치킨 85g,TxCode,Z사료/보조제,2546,1
로얄캐닌 캣 세타이어티 웨이트 매니지먼트 1.5kg,TxCode,Z사료/보조제,28637,1
로얄캐닌 캣 세타이어티 웨이트 매니지먼트 파우치 85g,TxCode,Z사료/보조제,2546,1
로얄캐닌 캣 다이아베틱 1.5kg,TxCode,Z사료/보조제,30455,1
로얄캐닌 캣 아날러제닉 2kg,TxCode,Z사료/보조제,44546,1
로얄캐닌 캣 하이포알러제닉 2.5kg,TxCode,Z사료/보조제,40910,1
로얄캐닌 캣 뉴터드 세타이어티 밸런스 1.5kg,TxCode,Z사료/보조제,27728,1
로얄캐닌 캣 뉴터드 세타이어티 밸런스 파우치 85g,TxCode,Z사료/보조제,2546,1
오티덤 귀 연고,TxCode,B.내복약,12000,2
레날플러스 프로 1T,TxCode,Z사료/보조제,2200,2
한방/재활_침치료,TxCode,MN.한방재활,80000,2
한방/재활_체외충격파 2sites,TxCode,MN.한방재활,150000,2
드레싱A_10kg,TxCode,G. 주사/처치,11000,2
드레싱B_10kg,TxCode,G. 주사/처치,22000,2
드레싱C_10kg,TxCode,G. 주사/처치,33000,2
의료용 허니드레싱_10kg,TxCode,G. 주사/처치,35000,2
창상세척 경증_10kg,TxCode,G. 주사/처치,22000,2
창상세척 중증_10kg,TxCode,G. 주사/처치,44000,2
슬개골탈구 3기 이하_편측_10kg,TxCode,F. 수술/마취,600000,2
[안과] NAC (Acetylcysteine),TxCode,M. 안과,16000,2
애니콘주_관절재생주사_15kg이하,TxCode,G. 주사/처치,176000,2
[안과] 안약_항생제_oflo,TxCode,M. 안과,19000,2
귀세정제 MO 60ml,TxCode,B.내복약,12000,2
테스트,TxCode,,100,2
"술후 소독약, 연고 처방",TxCode,B.내복약,5500,2
"[중성화]CST+내복약(넥카라,소독약별도/수액,혈검,방사선,마취,수술포함)_5kg",TxCode,F. 수술/마취,219000,2
"[중성화]CST+컨베니아(넥카라,소독약별도/수액,혈검,방사선,마취,수술포함)_5kg",TxCode,F. 수술/마취,259000,2
"골절(단순 플레이트 10홀)_요골,상완,대퇴,경골_10kg",TxCode,F. 수술/마취,800000,2
"골절(단순 플레이트 11-20홀)_요골,상완,대퇴,경골_10kg",TxCode,F. 수술/마취,900000,2
중성화수술추가_암컷_10kg,TxCode,F. 수술/마취,200000,2
[물약] Lactulose_30ml,TxCode,B.내복약,11000,2
에피트릿 (저알러지 간식),TxCode,Z사료/보조제,20910,1
retrohydropropulsion ,TxCode,G. 주사/처치,150000,2
방광 결석 수술_5개 이하,TxCode,F. 수술/마취,550000,2
방광 결석 수술_다량,TxCode,F. 수술/마취,800000,2
힐스 독 l/d 1.5kg,TxCode,Z사료/보조제,30000,1
택배비,TxCode,Y. 기타,4000,2
요도절개술_10kg ,TxCode,F. 수술/마취,800000,2
호흡마취_1시간초과_10kg ,TxCode,F. 수술/마취,40000,2
Vetmedin 5mg 1box (50T)  ,TxCode,B.내복약,116000,2
[예방] 구충제_안텔민 뽀삐 1T,TxCode,I. 예방,3637,1
진드기 제거 후 소독 및 연고 점적_마리당,TxCode,G. 주사/처치,25000,2
연고_N연고,TxCode,B.내복약,5000,2
연고_F연고,TxCode,B.내복약,4546,1
연고_T연고,TxCode,B.내복약,4546,1
연고_S연고,TxCode,B.내복약,5455,1
전신마취_호흡_20~30kg_1시간당_마취모니터링 별도,TxCode,F. 수술/마취,170000,2
전신마취_호흡_30~40kg_1시간당_마취모니터링 별도,TxCode,F. 수술/마취,210000,2
전신마취_호흡_40~50kg_1시간당_마취모니터링 별도,TxCode,F. 수술/마취,250000,2
전신마취_호흡_50~60kg_1시간당_마취모니터링 별도,TxCode,F. 수술/마취,290000,2
"넥칼라(연두, 7.5cm)",TxCode,Y. 기타,7800,2
"넥칼라 (노랑, 10cm)",TxCode,Y. 기타,8500,2
"넥칼라 (핑크, 12.5cm)",TxCode,Y. 기타,9500,2
"넥칼라 (파랑, 15cm)",TxCode,Y. 기타,10500,2
"넥칼라 (초록, 17.5cm)",TxCode,Y. 기타,11500,2
"넥칼라 (보라, 20cm)",TxCode,Y. 기타,12500,2
"넥칼라 (갈색, 22.5cm)",TxCode,Y. 기타,16500,2
"넥칼라 (검정, 30cm)",TxCode,Y. 기타,25500,2
일회용주사기 (3cc),TxCode,Y. 기타,500,2
일회용주사기 (5cc),TxCode,Y. 기타,800,2
일회용주사기 (10cc),TxCode,Y. 기타,1100,2
일회용주사기 (20cc),TxCode,Y. 기타,1400,2
일회용주사기 (50cc),TxCode,Y. 기타,2000,2
[안과] 안약_dicl,TxCode,M. 안과,19000,2
[안과] 안약_tobr,TxCode,M. 안과,12000,2
[안과] 안약_ocuflidine,TxCode,M. 안과,28000,2
[안과] 안약_FRS,TxCode,M. 안과,15000,2
[안과] 안약_가리유니,TxCode,M. 안과,12000,2
[안과] 안약_자가혈청,TxCode,M. 안과,75000,2
[안과] 안약_옵티뮨 ,TxCode,M. 안과,64000,2
[안과] 안약_pred forte ,TxCode,M. 안과,21000,2
[안과] 안약_solc,TxCode,M. 안과,20000,2
[안과] 안약_lacure,TxCode,M. 안과,10000,2
[안과] 알카인_안구 마취 ,TxCode,M. 안과,10000,2
[안과] 안약_cosopt,TxCode,M. 안과,65000,2
[안과] 안약_atropine 점안 원내,TxCode,M. 안과,8000,2
사체부검 ,TxCode,W 사후관리,250000,2
화장- 집단 1-3kg ,TxCode,W 사후관리,65000,2
화장- 집단 3-5kg,TxCode,W 사후관리,85000,2
화장- 집단 5-7kg,TxCode,W 사후관리,105000,2
화장- 집단 7-9kg,TxCode,W 사후관리,125000,2
화장- 집단 9-11kg ,TxCode,W 사후관리,145000,2
화장- 집단 - 추가 1kg 당,TxCode,W 사후관리,10000,2
[예방] 구충제_드론탈 1T,TxCode,I. 예방,7000,2
[예방] 구충제_안텔민 킹 1T,TxCode,I. 예방,5000,2
[예방] 파나쿠어 panacur 250mg 1T,TxCode,I. 예방,6000,2
스페시픽 헬시트릿,TxCode,Z사료/보조제,10000,1
스페시픽 하이포트릿,TxCode,Z사료/보조제,11000,1
스페시픽 퍼피 1kg,TxCode,Z사료/보조제,13546,1
스페시픽 어덜트 1kg,TxCode,Z사료/보조제,13546,1
스페시픽 weight 캔 300g,TxCode,Z사료/보조제,5455,1
퓨리나 독 DRM 1.5kg,TxCode,Z사료/보조제,32546,1
퓨리나 독 OM 1.5kg,TxCode,Z사료/보조제,27728,1
로얄캐닌 독 아날러제닉 3kg,TxCode,Z사료/보조제,60910,1
로얄캐닌 독 하이포알러제닉 7kg,TxCode,Z사료/보조제,109091,1
로얄캐닌 독 하이포알러제닉 스몰독 3.5kg,TxCode,Z사료/보조제,69091,1
닥터힐메딕스 D/C 1.5kg,TxCode,Z사료/보조제,21819,1
로얄캐닌 독 아이시유 가스트로 하이 에너지 리퀴드 200g*3,TxCode,Z사료/보조제,50000,1
로얄캐닌 독 레날 리퀴드 200g*3,TxCode,Z사료/보조제,50000,1
닥터힐메딕스 D/H 1.5kg,TxCode,Z사료/보조제,21819,1
로얄캐닌 독 가스트로 로우팻 200g*3,TxCode,Z사료/보조제,50000,1
닥터힐메딕스 U/K 1.5kg,TxCode,Z사료/보조제,27273,1
닥터힐메딕스 W/C 1.5kg,TxCode,Z사료/보조제,25455,1
로얄캐닌 독/캣 아이시유 리커버리 리퀴드 200g*3,TxCode,Z사료/보조제,50000,1
로얄캐닌 캣 아이시유 레날 리퀴드 200g*3,TxCode,Z사료/보조제,50000,1
닥터힐메딕스 D/L 1.5kg,TxCode,Z사료/보조제,21819,1
로얄캐닌 독 미니 스타터 마더 앤 베이비 독 1kg,TxCode,Z사료/보조제,17273,1
모빌벳(MOBILVET) 30캡슐,TxCode,Z사료/보조제,32728,1
로얄캐닌 독 미니 인도어 퍼피 1.5kg,TxCode,Z사료/보조제,24091,1
힐스 독 metabolic 1.5kg,TxCode,Z사료/보조제,33182,1
힐스 독 w/d 캔 370g,TxCode,Z사료/보조제,7455,1
힐스 독 metabolic 3.5kg,TxCode,Z사료/보조제,70910,1
힐스 독 metabolic 12.5kg,TxCode,Z사료/보조제,180910,1
힐스 독 w/d 1.5kg,TxCode,Z사료/보조제,30000,1
힐스 독 w/d 3.85kg,TxCode,Z사료/보조제,69000,1
힐스 독 w/d 12.5kg,TxCode,Z사료/보조제,177728,1
힐스 독 w/d 캔 370g,TxCode,Z사료/보조제,7455,1
힐스 독 스튜 354g,TxCode,Z사료/보조제,7728,1
힐스 독 r/d 1.5kg,TxCode,Z사료/보조제,30000,1
반려견 건강검진 BASIC_10kg 이하,TxCode,O. 건강검진 ,220000,2
힐스 독 r/d 3.85kg,TxCode,Z사료/보조제,69000,1
반려견 건강검진 STANDARD_10kg 이하,TxCode,O. 건강검진 ,400000,2
반려견 건강검진 PREMIUM_10kg 이하,TxCode,O. 건강검진 ,630000,2
힐스 독 r/d 12.5kg,TxCode,Z사료/보조제,177728,1
반려묘 건강검진 STANDARD_10kg 이하,TxCode,O. 건강검진 ,200000,2
반려묘 건강검진 PREMIUM_10kg 이하,TxCode,O. 건강검진 ,465000,2
힐스 독 c/d Multicare 1.5kg,TxCode,Z사료/보조제,30000,1
힐스 독 c/d Multicare 3.85kg,TxCode,Z사료/보조제,69000,1
힐스 독 c/d multicare 7.98kg ,TxCode,Z사료/보조제,120000,1
힐스 독 c/d multicare 스튜 156g,TxCode,Z사료/보조제,5182,1
힐스 독 c/d multicare 스튜 354g,TxCode,Z사료/보조제,7728,1
힐스 독 u/d 1.5kg,TxCode,Z사료/보조제,30000,1
힐스 독 u/d 3.85kg,TxCode,Z사료/보조제,69000,1
힐스 독 u/d 캔 370g,TxCode,Z사료/보조제,7455,1
힐스 독  k/d 스튜 156g,TxCode,Z사료/보조제,5182,1
힐스 독 k/d 스튜 354G,TxCode,Z사료/보조제,7728,1
힐스 독 l/d 캔 370g,TxCode,Z사료/보조제,7455,1
진정_tomidin (~10kg),TxCode,G. 주사/처치,25000,2
귀외용제(넵트라_Neptra)_30일지속 국소스테로이드_1개,TxCode,G. 주사/처치,60000,2
헥시아,TxCode,Z사료/보조제,38182,1
Klinix 메가 3A,TxCode,Z사료/보조제,38182,1
Klinix 듀오플렉스,TxCode,Z사료/보조제,38182,1
Klinix 프로다이제스트,TxCode,Z사료/보조제,52728,1
Pro-Kolin Advenced Dog,TxCode,Z사료/보조제,31819,1
액티베이트 독 ~10kg,TxCode,Z사료/보조제,70910,1
액티베이트 10kg~,TxCode,Z사료/보조제,89091,1
액티베이트 캣,TxCode,Z사료/보조제,70910,1
콤플리비트,TxCode,Z사료/보조제,30910,1
파이보,TxCode,Z사료/보조제,40000,1
플루맥스,TxCode,Z사료/보조제,47273,1
LZ-13 (눈),TxCode,Z사료/보조제,30000,1
CQ-10 (심장),TxCode,Z사료/보조제,30000,1
펠리웨이 클래식 스타터 키트,TxCode,Z사료/보조제,34546,1
펠리웨이 클래식 리필,TxCode,Z사료/보조제,27273,1
펠리웨이 프렌즈 스타터 키트,TxCode,Z사료/보조제,40000,1
펠리웨이 프렌즈 리필,TxCode,Z사료/보조제,31819,1
페베 강아지,TxCode,Z사료/보조제,14546,1
레날 독,TxCode,Z사료/보조제,60000,1
레날 캣,TxCode,Z사료/보조제,60000,1
시스토큐어,TxCode,Z사료/보조제,38182,1
베사메,TxCode,Z사료/보조제,52728,1
글루타멕스,TxCode,Z사료/보조제,38182,1
"[진통주사] Morphine, 처음 1회",TxCode,G. 주사/처치,25000,2
"[진통주사] Morphine, 2회이상부터",TxCode,G. 주사/처치,12000,2
"[진통주사] 수술 중 무통처치(모르핀,레미펜타닐,케타민)",TxCode,G. 주사/처치,70000,2
헥시딘 스프레이(상처소독),TxCode,B.내복약,6000,2
"특수주사_Phenobarbital, 페노바비탈 1회",TxCode,G. 주사/처치,10000,2
"귀세정, 귀청소 10kg 이하",TxCode,G. 주사/처치,5000,2
"귀세정, 귀청소 10kg 초과, 20kg 이하",TxCode,G. 주사/처치,10000,2
"귀세정, 귀청소 20kg초과, 30kg 이하",TxCode,G. 주사/처치,15000,2
"귀세정, 귀청소 30kg 초과, 40kg 이하",TxCode,G. 주사/처치,20000,2
"귀세정, 귀청소 40kg 이상",TxCode,G. 주사/처치,25000,2
"[중성화]CST+내복약(넥카라,소독약별도/수액,혈검,방사선,마취,수술포함)_5~10kg",TxCode,F. 수술/마취,255000,2
"[중성화]CST+내복약(넥카라,소독약별도/수액,혈검,방사선,마취,수술포함)_10~20kg",TxCode,F. 수술/마취,329500,2
"[중성화]CST+내복약(넥카라,소독약별도/수액,혈검,방사선,마취,수술포함)_20~30kg",TxCode,F. 수술/마취,416500,2
"[중성화]CST+내복약(넥카라,소독약별도/수액,혈검,방사선,마취,수술포함)_30~40kg",TxCode,F. 수술/마취,489500,2
"[중성화]CST+내복약(넥카라,소독약별도/수액,혈검,방사선,마취,수술포함)_40~50kg",TxCode,F. 수술/마취,599500,2
"[중성화]OHE+내복약(넥카라,소독약별도/수액,혈검,방사선,마취,수술 포함)_5~10kg",TxCode,F. 수술/마취,462500,2
"[중성화]OHE+내복약(넥카라,소독약별도/수액,혈검,방사선,마취,수술 포함)_10~20kg",TxCode,F. 수술/마취,549500,2
"[중성화]OHE+내복약(넥카라,소독약별도/수액,혈검,방사선,마취,수술 포함)_20~30kg",TxCode,F. 수술/마취,636500,2
"[중성화]OHE+내복약(넥카라,소독약별도/수액,혈검,방사선,마취,수술 포함)_30~40kg",TxCode,F. 수술/마취,718500,2
"[중성화]OHE+내복약(넥카라,소독약별도/수액,혈검,방사선,마취,수술 포함)_40~50kg",TxCode,F. 수술/마취,814500,2
"위절개(Gastrotomy)_이물,생검_10kg",TxCode,F. 수술/마취,500000,2
"장절개(Enterotomy)_이물,생검_10kg",TxCode,F. 수술/마취,500000,2
"장절제 및 문합(Resection&Anastomosis)_괴사,종양_10kg",TxCode,F. 수술/마취,950000,2
식도관장착_10kg,TxCode,F. 수술/마취,180000,2
중성화수술추가_OHE_10kg,TxCode,F. 수술/마취,200000,2
중성화수술추가_CST_10kg,TxCode,F. 수술/마취,100000,2
복강세척_10kg,TxCode,F. 수술/마취,80000,2
자궁축농증(Pyometra)_10kg,TxCode,F. 수술/마취,420000,2
유선종양(MGT)_simple mastectomy/lumpectomy_10kg,TxCode,F. 수술/마취,150000,2
유선종양(MGT)_Regional Mastectomy_10kg,TxCode,F. 수술/마취,400000,2
유선종양(MGT)_Chain Mastectomy_10kg,TxCode,F. 수술/마취,600000,2
유선종양(MGT)_Total Mastectomy_10kg,TxCode,F. 수술/마취,1100000,2
대퇴골두절제술(FHNO)_10kg,TxCode,F. 수술/마취,550000,2
메디비아,TxCode,,13000,2
진정_tomidin (10~20kg),TxCode,G. 주사/처치,35000,2
진정_tomidin (20~40kg),TxCode,G. 주사/처치,45000,2
귀청소  및 귀연고 점적 ,TxCode,처치비,7737,1
퓨리나 HA치킨맛 1.5kg,TxCode,Z사료/보조제,31364,1
브라벡토 2~4.5kg,TxCode,I. 예방,33637,1
브라벡토 4.5~10kg,TxCode,I. 예방,38182,1
브라벡토 10~20kg,TxCode,I. 예방,55455,1
브라벡토 20~40kg,TxCode,I. 예방,64546,1
세민트라_고양이,TxCode,B.내복약,78000,2
[그린벳]뇨분석,TxCode,N. 외부검사,57000,2
[그린벳]UPC,TxCode,N. 외부검사,57000,2
[그린벳]결석성분분석,TxCode,N. 외부검사,87500,2
"[그린벳] BRAF초진2SET,혈액EDTA1ml,뇨10ml",TxCode,N. 외부검사,900000,2
"[그린벳]BRAF재진,혈액EDTA3ml,뇨10ml",TxCode,N. 외부검사,700000,2
[그린벳]BTA(BladderTumorAnalytes)_자연채뇨2~4ml,TxCode,N. 외부검사,412500,2
[그린벳]CBC/WBC 5-DIFF_EDTA전혈,TxCode,N. 외부검사,52500,2
[그린벳]혈액도말평가+CBC/WBC 5-DIFF_EDTA전혈&슬라이드,TxCode,N. 외부검사,137500,2
[그린벳]철분검사(Iron+TIBC)_혈청,TxCode,N. 외부검사,87500,2
"[그린벳]응고계(PT,APTT)_Sodium Citrate Plasma",TxCode,N. 외부검사,87500,2
"[그린벳]혈액도말표본평가+CBC/WBC 5-DIFF+Chem25종 Panel_EDTA1ml, serum2ml, slide",TxCode,N. 외부검사,160000,2
[그린벳]Coomb direct_EDTA전혈,TxCode,N. 외부검사,100000,2
[그린벳]PT_SodiumCitratePlasma,TxCode,N. 외부검사,57500,2
[그린벳]APTT_SodiumCitratePlasma,TxCode,N. 외부검사,57500,2
[그린벳]Fibrinogen_SodiumCitratePlasma,TxCode,N. 외부검사,57500,2
[그린벳]D-dimer_SodiumCitratePlasma,TxCode,N. 외부검사,57500,2
[그린벳]Fructosamine_Serum,TxCode,N. 외부검사,57500,2
"[그린벳]HbA1c (Canine,당화혈색소)_EDTA전혈",TxCode,N. 외부검사,57500,2
[그린벳]ACTH자극(pre&post)_serum,TxCode,N. 외부검사,87500,2
[그린벳]LDDST&HDDST2sample(0h&4h)_serum,TxCode,N. 외부검사,87500,2
[그린벳]LDDST&HDDST3sample(0h&4h&8h)_serum,TxCode,N. 외부검사,130000,2
"[그린벳]Thyroid panel1(cTSH, FT4)_serum",TxCode,N. 외부검사,115000,2
"[그린벳]ThyroidPanel2(cTSH,FT4,T4)_Serum",TxCode,N. 외부검사,172500,2
"[그린벳]ThyroidPanel3(FT4,T4)_serum",TxCode,N. 외부검사,115000,2
[그린벳]UCCR(Urine Cortisol:Creatinine Ratio)_RamdomUrine,TxCode,N. 외부검사,87500,2
"[그린벳]ThyroidPanel4(cTSH, T4)_serum 1ml",TxCode,N. 외부검사,115000,2
[그린벳]Metanephrine/Normetanephrine [U] to Creatinine Ratio_Urine,TxCode,N. 외부검사,287500,2
"[그린벳]AMHPanel(AMH,Progesterone)_serum",TxCode,N. 외부검사,187500,2
[그린벳]AMH(Anti müllerian hormone)_serum,TxCode,N. 외부검사,137500,2
[그린벳]Cortisol (Resting)_sereum,TxCode,N. 외부검사,57500,2
"[그린벳]T4, Total_serum",TxCode,N. 외부검사,72500,2
연고_B연고,TxCode,B.내복약,5000,2
자궁수종(Hydro/mucometra)_10kg,TxCode,F. 수술/마취,300000,2
탐색적개복술_10kg,TxCode,F. 수술/마취,400000,2
[그린벳]free T4_serum,TxCode,N. 외부검사,72500,2
[그린벳]Canine TSH_serum,TxCode,N. 외부검사,72500,2
[그린벳]Estradiol(E2)_serum,TxCode,N. 외부검사,145000,2
[그린벳]Progesterone_serum,TxCode,N. 외부검사,57500,2
[그린벳]Testosterone_serum,TxCode,N. 외부검사,57500,2
[그린벳]Insulin-Canine_serum,TxCode,N. 외부검사,57500,2
[그린벳]Insulin Glucose Comparison_NaFtube&Serum,TxCode,N. 외부검사,87500,2
[그린벳]Insulin Like Growth Factor I_serum,TxCode,N. 외부검사,230000,2
[그린벳]17α-OHP_serum,TxCode,N. 외부검사,100000,2
[그린벳]TLI(Canine)_serum 10ml,TxCode,N. 외부검사,115000,2
[그린벳]Phenobarbital농도검사_Plain serum,TxCode,N. 외부검사,57500,2
[그린벳]Cyclosporine농도검사_EDTA전,TxCode,N. 외부검사,172500,2
[그린벳]Digoxin농도검사_Plain serum,TxCode,N. 외부검사,57500,2
[그린벳]Theophylline농도검사_Plain serum,TxCode,N. 외부검사,145000,2
[그린벳]Valproic Acid농도검사_Plain serum,TxCode,N. 외부검사,145000,2
[그린벳]Vancomycin농도검사_Plain serum,TxCode,N. 외부검사,87500,2
[그린벳]Zonisamide농도검사_Plain serum,TxCode,N. 외부검사,145000,2
[그린벳]조직검사+항암제 반응성 예측검사 (1 Site),TxCode,N. 외부검사,1600000,2
[그린벳]조직검사+항암제 반응성 예측검사(2 Site),TxCode,N. 외부검사,2875000,2
[그린벳]조직검사(1 Site/Lesion)-국내,TxCode,N. 외부검사,200000,2
[그린벳]조직검사 (2 Site/Lesion)-국내,TxCode,N. 외부검사,280000,2
[그린벳]조직검사 (3 Site/Lesion)-국내,TxCode,N. 외부검사,340000,2
오티퓨어,TxCode,Y. 기타,10910,1
[그린벳]조직검사 (4 Site/Lesion)-국내,TxCode,N. 외부검사,400000,2
[드레싱용품]테가덤1624W_1장,TxCode,B.내복약,1000,2
[그린벳]조직병리검사(1 Site/Lesion)-국외,TxCode,N. 외부검사,260000,2
[그린벳]조직병리검사(2 Site/Lesion)-국외,TxCode,N. 외부검사,375000,2
[그린벳]조직병리검사(3 Site/Lesion)-국외,TxCode,N. 외부검사,460000,2
[그린벳]조직병리검사(4 Site/Lesion)-국외,TxCode,N. 외부검사,575000,2
[그린벳]면역조직화학 Panel (1 Stain),TxCode,N. 외부검사,425000,2
[그린벳]면역조직화학 Panel (2 Stain),TxCode,N. 외부검사,575000,2
[그린벳]면역조직화학 Panel (3 Stain),TxCode,N. 외부검사,700000,2
[그린벳]면역조직화학 Panel (4 Stain),TxCode,N. 외부검사,850000,2
[그린벳]특수염색,TxCode,N. 외부검사,87500,2
[그린벳]구리염색,TxCode,N. 외부검사,145000,2
[그린벳]조직검사_2nd Opinion(1 site)-국외,TxCode,N. 외부검사,225000,2
"[그린벳]MCT, MAST CELL IHC special (KIT, Ki-67, toluidine blue); prognostic panel",TxCode,N. 외부검사,750000,2
[그린벳]조직검사_2nd Opinion(2 site)-국외,TxCode,N. 외부검사,325000,2
"[그린벳]CSF 종합검사2 (Cell count(fluid), Cell count(diff), PH, Color, S.G, Cytology)	",TxCode,N. 외부검사,202500,2
"[그린벳]CSF 종합검사4 (Cell count(fluid), Cell count(diff), PH, Color, S.G)",TxCode,N. 외부검사,57500,2
"[그린벳]CSF 종합검사1-Canine (T. Protein, Cell count(fluid), Cell count(diff), PH, Color, S.G, Cytology, PCR)",TxCode,N. 외부검사,375000,2
"[그린벳]CSF 종합검사1-Feline (T. Protein, Cell count(fluid), Cell count(diff), PH, Color, S.G, Cytology, PCR)",TxCode,N. 외부검사,375000,2
"[그린벳]CSF 종합검사3-Canine (T. Protein, Cell count, Cell count(diff), PH, Color, S.G, Cytology, PCR, Culture)",TxCode,N. 외부검사,460000,2
"[그린벳]CSF 종합검사3-Feline (T. Protein, Cell count, Cell count(diff), PH, Color, S.G, Cytology, PCR, Cultur",TxCode,N. 외부검사,460000,2
[그린벳]Cytology(FNA)-1 Site,TxCode,N. 외부검사,137500,2
[그린벳]Cytology(FNA)-2 Site,TxCode,N. 외부검사,200000,2
[그린벳]Cytology(FNA)-3 Site,TxCode,N. 외부검사,250000,2
[그린벳]Lymphoma(PARR)_EDTA전혈or슬라이드,TxCode,N. 외부검사,172500,2
[그린벳]베이직 알레르기 검사 60종 (Canine)_serum 1ml,TxCode,N. 외부검사,212500,2
[그린벳]프리미엄 알레르기 검사 120종 (Canine)_serum 1ml,TxCode,N. 외부검사,325000,2
[그린벳]프리미엄 알레르기 검사 120종 + 지연성 57종 (Canine)_serum 1ml,TxCode,N. 외부검사,475000,2
[그린벳]베이직 알레르기 검사 59종 (Feline)_serum 1ml,TxCode,N. 외부검사,212500,2
[그린벳]프리미엄 알레르기 검사 119종 (Feline)_serum 1ml,TxCode,N. 외부검사,325000,2
[그린벳]프리미엄 알레르기 검사 119종 + 지연성 57종 (Feline)_serum 1ml,TxCode,N. 외부검사,475000,2
[그린벳]Heska ALLERCEPT_serum 1ml,TxCode,N. 외부검사,512500,2
[그린벳]Heska FRT_serum 1ml,TxCode,N. 외부검사,342500,2
[그린벳]Heska ALLERCEPT + FRT_serum 2ml,TxCode,N. 외부검사,737500,2
[그린벳]호흡기: Canine respiratory pathogens plus (16종)_상기도swab,TxCode,N. 외부검사,190000,2
[그린벳]호흡기: Canine respiratory pathogens (12종)_상기도swab,TxCode,N. 외부검사,162500,2
[그린벳]소화기: Canine diarrhea pathogens plus (23종)_분변 5g,TxCode,N. 외부검사,250000,2
[그린벳]소화기: Canine diarrhea pathogens (12종)_분변 5g,TxCode,N. 외부검사,162500,2
[그린벳]빈혈: Canine anemia pathogens (11종)_EDTA전혈 1ml,TxCode,N. 외부검사,150000,2
[그린벳]신경계: Canine neurologic pathogens (10종)_CSF 0.5ml,TxCode,N. 외부검사,150000,2
[그린벳]진드기: Canine tick/vector-borne pathogens (11종)_EDTA전혈 1ml,TxCode,N. 외부검사,150000,2
[그린벳]검진: Canine health check plus (20종)_분변 5g&상기도swab,TxCode,N. 외부검사,212500,2
[그린벳]검진: Canine health check (12종)_분변 5g&상기도swab,TxCode,N. 외부검사,175000,2
[그린벳]Ag: Toxoplasma gondii (Canine)_분변 5g,TxCode,N. 외부검사,75000,2
[그린벳]Canine distemper virus_분변 5g or 상기도 swab or EDTA젼혈 1.0mL or CSF 0.5mL,TxCode,N. 외부검사,75000,2
"[그린벳]Ag&Ab: Toxoplasma gondii (Comprehensive, Canine)_분변 5g & Serum 1.0mL",TxCode,N. 외부검사,112500,2
"[그린벳]바베시아 Ag&Ab: Babesia (Comprehensive, Canine)_EDTA전혈 1.0mL",TxCode,N. 외부검사,125000,2
