0,1,2,3,4,5,6,7,8,9,10,11,12
"S) OS)mild chemosis, moderate hyperemia, mucopurulent discharge
   OD) vitreal prolapse 매우 다량 나와있음. 전안방 가득 있어보임. 
FDT -
STT 20/15","A) OS) 결막염. (외부자극이 있었을 것)
    OD) 유리체탈출 5월에 비해 매우 심해짐. 수정체 탈구 우려. 
맥시 3","3-5일 점안하고 이상없으면 중단하고 한달 후 재진(아직 눈물량 부족해보임)
 5일 안에 해결안되면 재진. 
전방탈구 소견 보이면 언제든 응급 내원 권고!",,,,,,,,,,
"S) 안반사 양호.
OS) mild chemosis, hyperemia. 그 외 이상없음. ","O)
STT 19/9
IOP 13/13 ",A) OS) 결막염. ,"크라, 라큐아 하루 3회씩 1주일 점안해보고 개선되면 안약 중단할 것. ",,,,,,,,,
"S) OD) 각막 봉합부 정상. FDT -
          fibrin 더 증가. 산동 상태 유지.
    OS) flare +/-, cells +","O)
IOP 12/16","Tx)
OD) tPA 주사, 결막하 주사 dexa 0,1ml",,,,,,,,,,
"IOP 14
SCCED 치유완료. but multifocal pin pointed ulcer ","A) 잘 치료됨.
우안 다음주 한번 더 재진","1. 크라4
2. 혈청 4
3. 옵티뮨 2
4. 리포직 q3h.",,,,,,,,,,
"S) OS) lacrimation, 눈곱 약간. posterior lens luxation
    OD) immature cataract(1년전보다 핵성 백내장이 진행됨)","O)
IOP 24/30","A) OD) 핵성 백내장이 좀 더 진행됨. immature cataract
    OS) 후방탈구된 렌즈가 앞쪽으로 밀면서 안압상승시키고 있음. 밤에는 더 높을거라 판단됨. ","Tx) 
OS) 트루솝 bid","P) 1주 후 재진. 
",,,,,,,,
"S) menace -,-(OD,OS), dazzle -,-, PLR -,-(모두 산동), Visual placing -,- 
OS) lacrimation, mild mucous discharge.
      각막의 dorsotemporal region에 corneal erosion
      flare + 
   (하지만 각막부종때문에 정확한 판단 어려우나 우안에 비해 flare가 더 잘 확인됨)
OU) 각막의 dorsotemporal region으로 혈관신생중. 그 주변으로 corneal edema
       mydriasis, episcleral injection, buphthalmos","O)
STT 20/20
IOP 40/19
FDT +(OS) : 점안마취 후 debridement -> epithelial lip removal
fundus: 망막이 blurr하게 보임. 각막부종 or 망막박리?
U/S: 망막박리 없음. 안구 주변 종양 없음. ","A) OU) blindness, chronic glaucoma. 
           buphthalmos로 인한 exposure keratitis
     OD) corneal erosion (혈관 주변), uveitis","Tx) 
OS) 크라비트 4, 라큐아 4 (수술전까지 관리 목적)","CE) 오랜기간 만성녹내장으로 눈이 커져있는 상태입니다. 현재 우안은 안압을 넣고 있음에도 불구하고 고안압상태이고, 좌안은 커진 안구로 인해 노출성각막염이 시작되고 있어 각막미란과 포도막염이 존재하여 통증을 수반하고 있습니다.  포도막염으로 인해 안압이 떨어져 정상으로 확인되지만 염증이 없을 때는 고안압이었을 가능성이 높습니다. 안약을 추가처방하셔도 되지만, 어차피 한계가 있고 안약이 고가입니다. 그리고 점점 눈은 계속 커져 각막질환이 더 심해질 수 있으므로 실명이 된 만성녹내장 환자는 빨리 이 통증에서 벗어나게 해주는것이 좋습니다. 수술은 주사요법, 적출, 의안삽입술 등이 있고 보호자님께서 선택하시면 됩니다. ",-> 동생이 수원에서 동물병원하고 있습니다. 그 쪽에서 치료받도록 자료 부탁드립니다. ,,,,,,,
"S) OS) 지난주에 비해 외측상안검이 살짝 재부종. 안검결막 내 노란 물질이 차있는게 희미하게 보임.(초진때부터 확인됨)
  OD) NRF","Tx) 점안마취 후 배농 시도했지만 피지처럼 배농되지 않음. 
     -> 육아종성 병변 의심. ","A) 스테로이드 중단 3일 째되니 다시 재발되는 것으로 보임. 
혈변은 스테로이드 or 간식때문인지는 알 수 없으나,, 이번주는 내복약 중단한채 안약으로 모니터링 해보며 면역매개성질환 여부를 확인해 보기로 함. ","포러스 tid
옵티뮨 bid",P) 1주 후 재진. ,,,,,,,,
"
S) OS) 산동(2시간 전 미드 1회), cells +, flare +. 시력양호
    양측 귀 이도 깨끗.",IOP 15/11,A) 안압 안정적. 현재는 산동되어 더 오른듯.,"Tx)
0. 코솝 2
2번안약 있는것까지만. 
맥시 4
프레드 4
리프->라큐아 4",내복약은 지난주와 동일,"P) 1주 후 재진. 
   11일 하루 입원 예정. (66000)",,,,,,,
"S) menace +,+, dazzle +,+, PLR +,+
OD) 슬릿상 각막 중앙 윗쪽으로 가로로 corneal erosion이 생길듯 하지만 FDT -
OU) mild vitreal prolapse (OD) 8시방향. OS) 선상으로 중심부에 위치.)
       3안검에 follicles다수","O)
STT 6/18
IOP 16/20(흥분상태)
blood test : 간수치 상승. TG 증가. 
x-ray: 기도 협착","A) OU) follicular conjunctivitis
    OD) KCS (결막염으로 인한 일시적? or KCS)","Tx) 점안마취 후 follicles터뜨리고 소염처치 해야하나, 공격성으로 인해 마취가 불가피함. 술전검사 시 간수치 상승 및 간비대 확인. 위내 음식물 다량. ","P) 내일 11시 마취 후 시술. 그 후 복방/복초 예정. 
쿠싱 의심된다면 내과 진료 예정. ","쿠싱 아니라면,,
- OU) 맥시트롤3, 라큐아 3, 
- cefa, pds 0.5, 미소, 우루사 1주 처방하고 1주 후 재진 잡기로 함. ",,,,,,,
"S) OD)각막 천공부 확인되고 각막 전체적으로 혈관화 심해짐. 
          purulent discharge
    OS) IOP 39","OP) 
OD) enucleation + 17mm ISP 삽입. 
       눈 밑 2mm가량의 피지샘종 절제.
OS) GM injection 실시. ",P) 내일 퇴원. 우안의 드레싱 제거 후 소독약 챙겨 보내드릴 것.,"Tx) 
OS) 크라 4, 플러비 4, 코솝 2,, 라큐아 6(눈이 마르면 수시점안)
내복약 복용",P) 17일 재진할 것.,,,,,,,,
"Tx)
ketamine 5mg/kg, IV
점안마취 후 양안 3안검 follicles 1cc needle로 터뜨리고 flushing. ",,,,,,,,,,,,
"S) menace ?,?, dazzle +,+, PLR +,+, VP -,-(안함), maze +
   OU) nuclear sclerosis, normal fundus","O) 
STT 18/12
IOP 13/13","A)
OU) 노령성핵경화.  -> 1년 후 정기검진
OS) mild KCS  -> 보호자님 쓰시는 인공눈물 종종 점안해주기",,,,,,,,,,
PM 4:45  IOP 17/24,"OU) flare와 cell 거의 없음. 안압이 다소 높아 산동제 제외.
       현재 오후 5시 코솝 양안 점안.","P) 내일 아침 8시경 퇴원예정. (입원비 할인하여 44000)
    안압측정 후 코솝 점안여부 결정하여 퇴원할것. 
",,,,,,,,,,
"IOP 23/25
7/7시 트루솝 점안중. 
알러지 반응없음. ","P) 좌안 꾸준히 트루솝 점안할 것. 
    3개월 후 검진 ",,,,,,,,,,,
"퇴원할 무렵 우안 찡긋거리고 불편해함. 
FDT -","A) 어제도 우안의 눈물량이 현저히 적은데다 마취하며 더 건조해져서 나타나는 증상으로 판단됨. 현재 각막궤양은 없으므로 인공눈물 자주 점안해줄것.
- 점안처치에 매우 비협조적이며 공격적임.ㅠㅠ","P) 오늘 시술해서 하루 이틀은 불편해 할텐데 우안을 지속적으로 못뜨는 증상, 눈물 등이 보인다면 건조증으로 인한 궤양일 수 있으므로 언제든 내원할 것.","** 전화방문
- 아직까지 우안을 불편해하며 찡긋거리나 안약을 거의 못넣어주심. 집에서 노력해 보신다고 함. ",,,,,,,,,
"S) OD) cells +/-, 산동 시 7시 방향에 유착된 곳 여전. 
           각막 표면에 lipidosis 시작됨. ","O)
IOP 9/15
fundus: normal ",A) OD) 유착부위가 있어 종종 전안방 내 cells 확인됨. ,"브로낙 2,2
맥시 1,0","P) 한달 후 재진
 ",,,,,,,,
S) OS) 4mm가량의 궤양부에 육아조직과 fibrosis 진행중. ,"O)
STT 11/17
IOP 16/15
FDT -","A) OS) 궤양부 회복. 그 자리에 fibrosis & granulation tissue.
           약을 한달 정도 넣어주면 점차 육아조직 사라지고 흰색 혼탁만 남을 예정. ",맥시 3 for 2-4 weeks,"CE) 현재 처방한 약을 점안하며 아무런 이상없으면 한 달 후에 중단하시면 됨. 
뭔가 문제가 있다면 다른 원인이 있을 것이라 설명드림. ",,,,,,,,
"S) 혈관화 더 심해짐. SCCED 다시 벗겨짐. 
IOP 13
debridement + GK",A) 신부전때문에 내복약 처방 못하고 잘 때 눈을 못감기 때문에 SCCED가 잘 낫지 않을 수 밖에 없는 상황. 3안검 플랩이 필요함. ,P) 다음주 수술여부 결정하여 미리 예약하시라고 함. ,"1. 크라 4
2. 혈청 6
3. 플러비 2
연고..",,,,,,,,,
"S) 프레드 1, 브로낙 2 유지중.","No cells, 시력양호
IOP 5/9",A) 프레드 중단. 브로낙 2 유지,P) 한달 후 재검시 브로낙 중단 여부 결정,,,,,,,,,
포폴 3ml.,ERG : OD 87 / OS 62,A) 양안 모두 ERG 값이 100미만. PRA일 가능성 높아 수술해도 망막기능저하되면 시력을 잃을 가능성 있음. ,"P) 11월까지는 보호자가 바쁘셔서 그 후 수술고려해보신다고 함. 
",,,,,,,,,
원내에서 코솝 양안 1회 점안중,"S) OU) flare +/-, cells +/-. 양안 모두 매우 깨끗함
          다만 좌안의 축동이 mid-point정도까지만 가능.  
O) IOP 10/10",A) 포도막염 매우 개선됨. ,"1. 비가 4,4 -> 있는것까지만. 
2. 프레드 4,4
코솝 0,1
3. 인공눈물 4,4","P) 목요일 내원 어려우셔서 금요일 내과 진료시 안압측정하여 재진일 결정하기로 함. 
",,,,,,,,
"시력양호
IOP 16/9
STT 15/15",cell 2개. 매우 깨끗함. ,"Tx)
프레드 2,1
인공 2,2
옵티뮨 1,1 있는것까지만","P) 한달 후 재진. 
",,,,,,,,,
"S) OS) 2주 전과 달리 괴사증 주변으로 ulcer 확인됨. 
           blepharospasm, lacrimation
IOP 28/21","OP) keratectomy + amnion graft
- 직사각형 형태로 각막절개 후 crescent knife로 각막절제
(1/3 depth정도)
- Omnigen 두겹으로 봉합.
- 3안검과 상/하안검의 유착 발견하여 유착 제거. 
- 상누점과 하루점 유착으로 인해 소실. 하루점 찾아서 개통시킴. 
(개통즉시 mucous-like materials나와서 도말해보니 편평상피세포 이외 이상소견 없음)
- 3안검플랩 실시. ","
Tx)
1. 비가 4
2. 플러비 2
3. 라큐아 4","팜시클로버 1.5T, bid for 14days(집에 있다고 하심)
doxy 10mg/kg, sid",P) 2주 후 재진,"
",,,,,,,
"S) menace +,+, dazzle +,+, PLR +,+, 
OD) 각막 중앙부에 3-4mm정도 되는 calcium deposit. 그 중앙에 pin point로 ulcer 확인됨. No flare. iris atrophy
OU) mild hyperemia","O) 
STT 15/17
IOP 9/11
FDT +","A) OD) mineral keratopathy(칼슘침착), corneal ulcer","Tx) 
점안마취 후 diamond burr keratectomy + contact lens 삽입. ","1. 크라 4
2. 라큐아 4","P) 1주 후 재진. 
    백내장/망막검사 마저 하기로 함. ",** 의뢰전화 완료//,,,,,,
"S) OD) 지난 궤양부 중 재생이 미처 이루어지지 않은 중심부로 데스메토실이 풍선처럼 솟아오른 형태로 발생. 
           주변의 세포재생반응은 이루어진 상태. 
           flare +/-","O)
IOP 9/14(코솝의 영향으로 더 낮게 나왔을 것)
FDT -",A) OD) 데스메토실. ,CE) 현재 각막봉합이 필요하나 노령과 신부전을 고려하였을 때 가장 적절한 처치법은 수면마취 후 데스메토실 주변으로 debridement 한 후 3안검플랩이 가장 최선. 하지만 현재 비용이나 마취여부를 혼자 결정할 수 없어 당분간 렌즈착용으로 천공의 위험을 낮추기로 함. ,P) 1주 후 플랩 할 예정이면 절식할 것. ,"1. 비가 4
2. 라큐아 6",,,,,,,
"발사.
각막 자극은 없었으나 하안검 결막부종 있음. ",맥시 tid. 결막부종 개선되면 바로 중단할 것.,P) 2주 후 재진(사진 반드시 찍을것),,,,,,,,,,
"S) 원내에서 재채기 시 우측 비공에서 혈액성 비강삼출액이 튐.
우안 발사. 
좌안 IOP 11, 전안방 내 fibrin",A) 우안 술부 주변 분비물이 코눈물관을 통해 배출되는 듯. 내복약 추가처방. ,좌안 맥시 3,"
",,,,,,,,,
"S) OS) 각막 중심부에 3-4mm 가량의 scratch. debridement 시 각막의 2/3 정도 벗겨짐. 
           각막 변연부 주변으로 염색 확인. 
    OU) mucous discharge
IOP 34/18 ->28/22
STT 18/10","A) OU) sequestrum
     OS) 각막 중심부 stromal ulcer, 그 주변으로 superficial ulcer","debridement 후 컨택트렌즈 삽입. (분실, 이동 등에 대해 말씀드림)","1. 비가 3
2. 혈청 6
3. 인공눈물 6",P) 1주 후 재진,,,,,,,,
"S) OS) 결막이식부. 9시 방향의 bridge. 혈관신생 없음. 
           bulbar conjunctiva 내 mass(지방인듯)","O)
STT 16/18
IOP 20/21",점안마취 후 브릿지 제거. ,"3일만 맥시 3.
          인공눈물은 당분간 유지 3","P) 3-4주 후 만수르 올 때 함께 내원
",,,,,,,,
현민 또는 이기호 과장님께.,"10/22일 화요일에 좌안 전방탈구 수술예약 환자입니다.
술전검사에서 간수치, 신장수치 높아 수술 전날(21일) 복초, 요검사 후 수액처치하며 입원하려합니다. 
간수치 상승은 이전 병원에서 스테로이드 복용으로 인한것으로 판단됩니다. 
신장수치는 cre가 높지않아 탈수 영향인 듯 싶기도 한데 평소 물은 동거견에 비해 엄청 먹는다고 하시네요. 보호단체에 있던 아이라 이전 병력에 대해 모르셔서 꼼꼼히 검사하고 싶어하시는듯 합니다. 잘 부탁드립니다. ","22일 
오전 절식. 
안약은 보호자 처치표대로. 
오전 9시에 좌안에 원내용 잘라탄 한번 점안부탁드립니다. 
수술 당일 ERG검사 하기로 했으나 그 검사와 수술 준비 시 점안처치 처방이 달라 불가한 점은 제가 다시 말씀드리겠습니다.
감사합니다.~",,,,,,,,,,
"IOP 9/11 
코솝 2회 점안중. ","시력양호
flare +",P) 2주 후 재진,"프레드, 라큐아 qid",,,,,,,,,
"S) OD) mild corneal edema, mydriasis
menace +,-, dazzle +,- -> 시력 상실
내원시 13/35  -> 잘라탄 점안 후 13","A) 좌안 시력상실. 
수술 추천해드렸고 고민해보신다고 함. ","잘라탄 sid
코솝 bid
맥시 bid","P) 1주 후 재진
",,,,,,,,,
잘 지냄. 좌안 코솝 sid유지중 ,"IOP 11/9
OU) flare +",A) 지난주 점안회수를 줄였더니 다시 염증 약간 올라옴. ,"1. 맥시 4
2. 프레드 4
3. 리프레쉬 4",P) 다음주 재진,,,,,,,,
S) 지난주에 비해 데스메토실 주변 각막궤양의 범위가 좀더 커짐. 렌즈 유지 양호.,IOP 32/12,A) 각막궤양 좀 더 진행되고 포도막염으로 인한 안압상승.,"비가, 플러비, 라큐아 qid
코솝 bid",P) 다음주에 연이AH에서 안락사 하실예정.,,,,,,,,
"IOP 13/58,62
OU) pin point로 원래 있었던 각막scar 부위에 ulcer 확인됨. 
OS)  전방탈구 유지. iris가 bombe형태로 되어가고 있음. 
dazzel +,- , menace +,-","A) OS) 녹내장 ->시력상실
    OU) 각막궤양","OP) OS) 의안삽입술
- 16mm ISP 삽입. 
- 각막궤양 확인. 
- 3안검 플랩 실시. ",내일 5-6시경 퇴원,"1. 비가 6
2. 플러비 4
3. 리프레쉬 6",,,,,,,,
"S) menace +,+, dazzle +,+, PLR miosis, +, VP +,+
OD) moderate hyperemia, flare +/-, 유리체 혹은 피브린? 물질이 동공 옆으로 매우 약하게 확인됨. 우안에 비해 아랫쪽 전안방이 좁아져 있는 듯함.  
OS) NRF","O) 
IOP 11/15
STT 20/15","A) OD) mild uveitis, secondary glaucoma
     OU) closed angle (pectinate ligament dysplasis, PLD)
  
CE) PLD로 인해 우각이 좁아진 상태. 현재 녹내장은 각막미란과 포도막염으로 인한 속발성일 수도 있으니 소염처치 해보기로 함. ","Tx)
맥시 6
잘라탄 1
코솝 2",P) 1주 후 재진,"** 저녁 전화상담
- 좌안에 맥시 q2h, 우안에 베톱틱1 넣으셨다고 함. 우안에 코솝도 넣었음. 
-> 현재 혀색깔이 괜찮다면 양호합니다. 좌안에 맥시는 상관없습니다. 그래도 저혈압 우려가 있으니 오늘은 관찰해주세요.
",,,,,,,
"S) OD) buphthalmos
STT 17/21
IOP 45/12","A) 우안 더 커짐. 코솝으로 조절안되고 있음. 
잘라탄 넣으며 수술날짜 고려하기로 함. ","P) 다음주 금요일 의안삽입술 + 스켈링 160이상
심장초음파 검사 추천함. ",,,,,,,,,,
"S) menace -,-, dazzle +,+, PLR  miosis, +, 
OU) hypermature cataract
OS) 각막 중앙에 열쇠모양으로 각막의 2/3깊이로 궤양부 있으나 상피화 진행되어 염색은 안됨. 
OD) flare +/-, ","O) 
IOP 7/15
STT 13/17
FDT -","A) OU) hypermature cataract, 아직 망막의 기능은 남아있음. (dazzle 양호)
     OS) 상피화 완료된 corneal ulcer. 이전 궤양부의 힐링이 지연되어 보임. 
     OD) mild uvetitis","--> DBK + 3안검 플랩 시도하려 하였으나,, 술전검사에서 담석, 신장결석, 자궁축농증, 유선종양, 침샘종, 폐엽 collapse 등 확인됨. ",P) 자궁축농증과 유선종양 수술하여 다 회복하면 눈 시술 고려해보기로 함. ,"Tx)
프라노 4,2
인공눈물 2,2    
",,,,,,,
"S) OD) 렌즈 유지 잘됨. FDT -
    OU) incipient cataract, senile sclerosis, normal fundus
IOP 14/12 ","A) OU) 핵경화, 초기백내장
    OD) 치료완료.",CE) 현재 각막은 치료가 잘 되었더라도 칼슘침착은 재발할 수 있습니다. 현재는 인공눈물 2-3회 유지하다가 서서히 재발되면 칼슘을 녹일 수 있는 안약 처방하기로 함. ,P) 6개월 후 백내장 정기검진,,,,,,,,,
"우안: FDT -
좌안: 아직 부종이 심한상태","1. 비가 2,4
2. 플러비 0,4
3. 라큐아 2,4",P) 1주 후 재진,,,,,,,,,,
"S) OS) 각막 중심부 superficial ulcer. hypopyon, corneal edema
           봉합부 혈관 출혈
   OD) 양호",IOP 33/3,"A) OD) chronic glaucoma. 안압 다소 상승
    OS) 샴푸로 인한 각막궤양 및 포도막염. ",CE) 현재 좌안은 GM injection으로 정상상태가 아니므로 표층성각막궤양으로 인해 포도막염이 매우 심하게 나타남. 일단 치료해보기로 함. ,"Tx) 좌안 contact lens적용
크라 0,6
오큐씨클로 0,1
브로낙 0,2
인공눈물 0,6","잘라탄 1,0
코솝 2,0",P) 2일 후 재진,,,,,,
"S) OS) 11시 방향, 각막 중심부 2개. 총 3개의 pin pointed superficial ulcer
           ulcer부위로 상/하안검에 distichia 3개 이상 확인. 
           flare ++, moderate hyepremia
O)
IOP 7,14
STT -,23",A) OS) distichiasis재발로 인한 각막궤양.,"P) 이틀 후 첩모제거술 예정. 스케일링 추가(11만원)
(8시 이전에 맡기실 예정입니다. 수술동의서 작성완료.)","1. 크라 6
2. 미드 4
3. 라큐아 6",,,,,,,,,
