id,species,category,disease_number,keywords,user_question,qa_list,created_at,version,service
24,dog,피부과,22,피부 궤양,강아지 피부가 파여 있어요/피부에 궤양이 있어요/피부에 궤양이 생겼어요,"{언제부터 궤양성 상처가 생겼나요?,1. 최근 2주이내 (5점)
2. 수주간 지속, 1년 이내 (3점)
3. 특정 나이부터 (1점)
4. 특정 계절마다 (3점)
5. 특정 이벤트 후 (1점),궤양 부위에서 고름이나 악취가 나나요?,1. 네 (5점)
2. 아니요 (2점),피부가 빛을 받으면 발적되거나 여름철 심화되나요?,1. 네 (5점)
2. 잘모르겠어요 (3점)
3. 아니요 (1점),피부에 물이 찬듯한 수포가 많나요?,1. 네 (5점)
2. 아니요 (1점),구강, 생식기, 발바닥 패드, 입주위, 생식기, 항문 주변, 머리, 얼굴 부위 에 병변이 많나요?,1. 네 (3점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
49,dog,내과,47,배뇨 장애,강아지가 소변을 안봐요. 강아지가 소변을 찔끔찔끔 봐요. 소변 볼 때 아파해요. 소변 보는 것을 힘들어 해요,"{언제부터 관찰되었나요?,1. 오늘부터 (2점)
2. 1~2일 안팎 (3점)
3. 3일 이상 (5점),소변을 아예 못보고 있나요 아니면 조금씩 자주보지만 합치면 꽤 많은 양이 되나요? ,1. 소변이 아예 안나와요 (25점)
2. 하루동안 나온걸 다 합쳤을 때 증상이 없을 때보다는 소변양이 적어요. (10점)
3. 하루동안 나온걸 다 합치면 증상 없을 때와 소변양이 비슷해요. (5점),소변에서 악취가 나거나 피가 섞여 있나요? ,1. 네 (5점)
2. 아니요 (0점),증상이 얼마나 자주 관찰되나요? ,1. 소변을 볼 때마다 매번 힘들어하거나 하루종일 화장실을 계속 들락거려요. (7점)
2. 3번정도 소변보면 1번 정도 힘들어해요 (5점)
3. 2-3일에 한 번정도 가끔 힘들어해요 (2점),열이 나거나 기력이 없거나 식욕이 없는 증상도 관찰되나요? ,1. 네 (15점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
72,dog,외과,70,입 벌림 장애,강아지가 입을 벌리려 하지 않아요. 강아지가 입을 못벌려요,"{증상이 언제부터 관찰되었나요? ,1. 2일 이내 (3점)
2. 3~7일 이내 (5점)
2. 1주일 이상 경과 (7점),육안상 턱이 비대칭적이거나 외상, 통증이 관찰되나요?,1. 네 (7점)
2. 아니요 (5점),침을 지나치게 많이 흘리거나 잇몸, 치아인근 염증이나 궤양이 관찰되나요?,1. 네 (3점)
2. 아니요 (5점),동공크기 이상이나 선회 (제자리를 빙글빙글 도는 증상), 발작 같은 신경증상을 보이나요?,1. 네 (15점)
2. 아니요 (5점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
101,dog,피부과,99,상처,강아지 피부에 긁힌 상처가 있어요. 강아지 피부에 할퀸 상처가 있어요. 강아지 피부에 상처가 있어요. ,"{언제부터 관찰되었나요?,1. 3일 이내 (5점)
2. 1주일 이내 (3점)
3. 1주일 이상 (1점) ,상처가 아물어 가고 있나요 아니면 아물지 않고 고름이 계속 나오거나 붉고 부풀어 있나요? ,1. 아물어 가고 있어요 (0점) 
2. 점점 심해지는 것 같아요 (5점) ,피부를 많이 가려워 하나요?,1. 네 (5점)
2. 아니요 (0점) ,피가 많이 날만큼 깊은 상처인가요? 아님 가벼운 상처인가요? ,1. 깊은 상처 (5점) 
2. 가벼운 상처 (0점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
134,dog,외과,132,항문 근처 혹,강아지 항문 주변에 뭐가 튀어 나와 있어요. 강아지 항문 근처에 혹이 있어요. 항문 주변 종괴가 있어요. 항문 주변 덩어리가 있어요. ,"{언제부터 관찰되었나요?,1. 1주일 이내 (3점)
2. 1달 이내 (5점)
3. 1달 이상 (7점) ,나와있다가 누르면 들어가기도 하나요? ,1. 네 (1점)
2. 아니요 (3점),튀어나온 덩어리의 피부가 근처 정상 피부와 구분되나요? ,1. 네 (5점)
2. 아니요, 피부는 겉보기에 차이가 없어요 (3점),배변할때 힘들어하거나 아파하거나 변이 얇게 나오는 증상이 있나요? ,1. 네 (5점)
2. 아니요 (0점) ,덩어리가 점점 커지고 있나요? ,1. 네 (10점)
2. 아니요 (0점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
144,cat,내과,8,구토,고양이가 토를 해요. 구토를 해요. 토해요. ,"{언제부터 관찰되었나요? ,1. 24시간 이내 처음 관찰됨 (1점)
2. 2-3일 정도 경과함 (3점)
3. 1주일 정도 경과함 (5점)
4. 1주일 이상 경과함 (10점),구토 내용물이 어떤가요?,1. 노란 액체 (3점)
2. 음식물 (5점)
3. 피가 섞여 있음 (7점) 
4. 투명한 침 같은 액체 (3점)
5. 녹색 빛 (7점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (0점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (7점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (10점),증상이 얼마나 자주 나타나나요? ,1. 하루 3-4회 이상 (15점)
2. 하루 1-2회 (10점)
3. 2-3일에 한번 (5점)
4. 그 이상의 간격 (3점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (5점)
3. 아무 것도 안먹어요 (7점) ,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
153,cat,외과,17,피부 혹,고양이 피부에 혹이 있어요/ 고양이 피부 안 밑에 혹이 있어요,"{언제부터 관찰되었나요?,1. 최근 발견 (1점)
2. 수개월째 지속 (3점),크기 변화가 있나요?,1. 매일 급격히 커지는중 (5점)
2. 발견후 조금 커진느낌 이나 전반적으로 비슷 (3점)
3. 크기변화 없음 (1점),만졌을때 느낌은 어떤가요?,1. 단단한 근육느낌 (3점)
2. 물찬듯한 느낌 (5점)
3. 물렁한 지방느낌 (1점)
4. 스펀지같은 느낌 (3점),만졌을때 고양이가 싫어하거나 아파하나요?,1. 네 (5점)
2. 아니요 (3점),종괴가 인근 조직과 명확히 구분되나요?,1. 네 (1점)
2. 아니요 (5점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
158,cat,피부과,22,피부 발적,고양이 피부가 빨갛게 올라왔어요. 피부가 빨개요. 피부가 붉어요. 피부 발적이 있어요. ,"{언제부터 관찰되었나요?,1. 최근 4주이내 (3점)
2. 수개월째 지속 (5점)
3. 특정 계절마다 (3점)
4. 특정 이벤트 후 (1점),발적된 부위의 분포가 어떠한가요?,1. 국소적 (3점)
2. 전신적 (5점),피부에 탈모부위가 존재하고 탈모부위를 가려워 하나요?,1. 네 (3점)
2. 아니요 (1점),피부, 잇몸에 수포나 각질, 궤양성 병변이 존재하나요?,1. 네 (5점)
2. 아니요 (1점),주기적인 외부기생충 예방을 진행하나요?,1. 네 (1점)
2. 아니요 (5점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
160,cat,내과,24,변비,고양이가 변비가 있어요. 고양이가 변을 안봐요. 고양이 변이 딱딱해요. 고양이가 배변을 힘들어해요. ,"{언제부터 변을 안봤나요? ,1. 24시간 경과 (0점)
2. 2-3일 정도 (3점)
3. 4-5일 정도 (5점)
4. 5일 이상 (10점),최근에 식사양이 줄었나요? ,1. 네, 식욕은 좋은데 식사양이 조금 줄었어요 (0점)
2. 네, 식욕이 감소했어요 (5점)
2. 아니요, 식사양은 그대로에요. (3점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (0점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (10점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (15점),missing,missing,missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
162,cat,내과,26,복부팽만,고양이 배가 빵빵해요. 고양이가 갑자기 살이 쪘어요. ,"{언제부터 배가 빵빵해 졌나요?,1. 최근 4주이내 (5점)
2. 수개월째 지속 (3점)
3. 특정 계절마다 (2점),가만히 있거나 자고 있을 때 1분당 호흡 수가 40회 이상인가요? 또는 현재 호흡을 힘들어하나요? ,1. 네 (25점)
2. 아니요 (0점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (0점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (10점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (15점),배가 많이 빵빵해서 숨을 쉬거나, 걷거나, 먹을 때 힘들어하나요? ,1. 네 (15점)
2. 아니요 (0점),침울, 황달, 신경증상을 보이나요?,1. 네 (15점)
2. 아니요 (2점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
168,cat,안과&신경과,32,서성거림,서성거려요. 계속 걸어다녀요. 배회를 해요. 고양이가 계속 돌아다녀요. 고양이가 잠을 안자고 돌아다녀요. ,"{증상이 언제부터 관찰되었나요? ,1. 24시간 이내 (3점)
2. 하루 이상 경과 (10점)
3. 1주일 이상 경과 (10점)
4. 1달 이상 경과 (5점)
,식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (15점)
3. 아무 것도 안먹어요 (20점) ,평상시 걸을 때보다 다리에 힘이 없어 보인다거나 하는 증상도 있나요? ,1. 네 (15점)
2. 아니요 (0점),최근 새로 복용하기 시작했거나 용량을 변경한 약물이 있나요? ,1. 네 (3점)
2. 아니요 (5점),missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
176,cat,외과,40,입 벌림 장애,고양이가 입을 벌리려 하지 않아요. 고양이가 입을 못 벌려요,"{증상이 언제부터 관찰되었나요? ,1. 2일 이내 (3점)
2. 3~7일 이내 (5점)
2. 1주일 이상 경과 (7점),육안상 턱이 비대칭적이거나 외상, 통증이 관찰되나요?,1. 네 (7점)
2. 아니요 (3점),침을 지나치게 많이 흘리거나 잇몸, 치아인근 염증이나 궤양이 관찰되나요?,1. 네 (3점)
2. 아니요 (5점),황달, 동공크기 이상이나 선회 (제자리를 빙글빙글 도는 증상), 발작 같은 신경증상을 보이나요?,1. 네 (15점)
2. 아니요 (5점),missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
184,cat,내과,48,요실금,고양이가 요실금이 있어요. 고양이가 소변을 지려요. 소변을 흘리고 다녀요.,"{언제부터 관찰되었나요?,1. 어릴때부터 그랬어요 (3점) 
2. 나이가 들어서 보이기 시작한 새로운 증상이에요 (0점),소변에서 악취가 나거나 피가 섞여 있나요? ,1. 네 (5점) 
2. 아니요 (0점) ,경련을 하거나 다리에 힘이 없어서 잘 못 걷는다거나 높은 곳에 못 올라가거나 목 또는 허리를 만질 때 아파하는 증상이 있나요? ,1. 네 (5점)
2. 아니요 (0점),소변색이 물처럼 투명하거나 물을 최근 많이 마시나요? ,1. 네 (3점)
2. 아니요 (0점) ,소변 볼 때마다 증상이 있나요 아니면 정상적으로 소변을 볼 때도 있나요? ,1. 볼 때마다 증상이 있어요 (5점)
2. 정상적으로 볼 때도 있어요 (3점) ,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~9점)}",2023-01-04 14:44:38.340771,1,chat
189,cat,내과,53,저체온증,고양이가 추워해요. 고양이가 차가워요. 고양이 피부가 차가워요. 고양이 귀가 차가워요. 고양이 코가 차가워요. ,"{언제부터 관찰되었나요?,1. 몇 시간 이내 (5점)
2. 하루 경과 (7점)
3. 하루 이상 경과 (10점),현재 주변 기온이 낮거나 최근까지 기온이 낮은 곳에 있었나요? ,1. 네 (5점)
2. 아니요 (10점),아이가 몸을 떨고 거의 안 움직이고 있나요? 아니면 조금 차갑게 느껴지기만 하고 행동은 평상시와 동일한가요? ,1. 평소와 같아요 (0점)
2. 몸을 떨고 거의 안 움직여요 (15점) ,구토 또는 설사 증상도 나타나나요? ,1. 네 (5점) 
2. 아니요 (0점),missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~14점)}",2023-01-04 14:44:38.340771,1,chat
192,cat,내과,56,지방변,변에 기름이 묻어나요. 변이 기름져요.  변이 연한색이에요. ,"{언제부터 관찰되었나요?,1. 3일 이내 (3점)
2. 1주일 이내 (5점)
3. 1달 이내 (10점)
4. 1달 이상 (13점),체중이 감소하고 있나요?,1. 네, 원래 체중의 10% 이상 감소함 (10점)
2. 네, 원래 체중의 10% 보다는 적게 감소함 (5점)
3. 아니요 (3점),변의 형태가 잡혀있나요, 아님 무른편인가요? ,1. 형태있는 정상변 (0점)
2. 형태는 있지만 무른변 (5점)
3. 형태가 아예 없는 설사 (10점),missing,missing,missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~17점)}",2023-01-04 14:44:38.340771,1,chat
193,cat,내과 ,57,창백,창백해요. 잇몸이 하얘요. 혀가 하얘요. 귀가 하얘요. 코가 하얘요.,"{언제부터 관찰되었나요?,1. 3일 이내 (20점)
2. 1주일 이내 (17점)
3. 1주일 이상 (15점),최근에 양파 또는 대파, 부추 등을 먹었을 가능성이 있나요? ,1. 네 (25점)
2. 아니요 (0점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (0점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (15점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (25점),최근에 변 색깔이 많이 까맣다고 느끼신적이 있나요? ,1. 네 (10점)
2. 아니요 (0점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (10점)
3. 아무 것도 안먹어요 (25점) ,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~18점)}",2023-01-04 14:44:38.340771,1,chat
197,cat,내과,61,코고는 소리,코를 골아요. 숨 쉬는 소리가 이상해요. 코고는 소리가 나요. 호흡음이 이상해요. 호흡소리가 이상해요. ,"{언제부터 관찰되었나요?,1. 3일 이내 (9점)
2. 1주일 이내 (7점)
3. 1주일 이상 (7점)
4. 1달 이상 (5점),혀가 증상이 있기 전보다 푸른 빛을 띄나요?,1. 네 (25점)
2. 아니요 (0점),엎드리거나 편히 쉬지 못할 정도로 호흡을 힘들어 하나요?,1. 네 (25점)
2. 아니요 (1점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (1점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (10점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (15점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (1점)
2. 맛있는 것만 먹어요 (5점)
3. 아무 것도 안먹어요 (10점) ,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~22점)}",2023-01-04 14:44:38.340771,1,chat
201,cat,외과,65,절뚝거림,고양이가 절뚝거려요. 고양이가 잘 못 걸어요. 고양이가 다리를 절어요. 고양이가 다리를 못 써요. ,"{언제부터 관찰되었나요?,1. 최근 3일이내 (7점)
2. 3~7일 이내 (10점)
3. 1주 이상 (15점),불편해 하는 다리가 골절이 의심되나요?,1. 네 (10점)
2. 아니요 (3점),과거에도 지금 불편해하던 다리를 불편해한 적이 있나요?,1. 네 (3점)
2. 아니요 (5점),특이 이벤트 후 불편해 하나요?,1. 네 낙상 (7점)
2. 네 심한산책 (5점)
3. 네 기타 보행 (3점)
4. 모르겠어요 (1점),다리를 끌고다니거나 통증을 못 느끼는 것 같아 보이나요?,1. 네 (15점)
2. 아니요 (1점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~28점)}",2023-01-04 14:44:38.340771,1,chat
204,cat,내과,68,헛구역질,고양이가 헛구역질을 해요. 고양이 배가 꿀렁거려요. ,"{언제부터 관찰되었나요? ,1. 1주일 이내 경과 (5점)
2. 1달 이내 경과 (3점)
3. 1달 이상 경과 (1점) ,구역질 이후 토사물을 토해내기도 하나요? ,1. 네 (10점)
2. 아니요 (0점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (10점)
3. 아무 것도 안먹어요 (15점) ,증상이 얼마나 자주 나타나나요?,1. 하루 10회 이상 (15점)
2. 하루 1-2회 정도 (10점)
3. 3-4일에 1회 정도 (5점)
4. 1주일에 1회 정도 (3점)
5. 그 이상의 간격으로 가끔 (0점),missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~31점)}",2023-01-04 14:44:38.340771,1,chat
